year,school_id,region,sector,n_stu,n_escs,w_sum,escs,math,read,scie,sd_escs,sd_math,sd_read,sd_scie
2009,184,Buenos Aires|Córdoba|Santa Fe,Pública,26,26,2297.58400,-0.99907,395.42590,399.58818,418.56884,0.86064,54.19248,60.38344,54.06173
2009,52,Buenos Aires|Córdoba|Santa Fe,Pública,21,21,2466.46110,-1.56565,293.13608,315.51990,365.36293,1.14391,49.41184,78.34611,60.61236
2009,144,Buenos Aires|Córdoba|Santa Fe,Pública,3,3,376.13910,-1.78433,355.18926,361.51844,346.25451,0.43995,50.22472,60.03082,48.37381
2009,56,Buenos Aires|Córdoba|Santa Fe,Pública,11,10,1404.11040,-0.84605,352.83927,361.39186,391.14411,1.10725,71.15378,68.79355,74.27952
2009,168,Buenos Aires|Córdoba|Santa Fe,Pública,29,29,2765.73320,-1.31974,352.71081,315.84650,318.49585,0.76586,44.02910,60.15808,57.40965
2009,137,Buenos Aires|Córdoba|Santa Fe,Pública,27,27,2266.55380,-0.03090,379.19759,420.96054,381.45958,1.20839,59.21356,71.91005,64.79325
2009,166,Buenos Aires|Córdoba|Santa Fe,Pública,26,26,1385.38330,-0.84799,420.69393,403.72864,423.11070,1.03686,58.32588,53.98856,67.64152
2009,146,Buenos Aires|Córdoba|Santa Fe,Pública,30,30,2797.00090,-0.66397,415.48320,401.00348,433.66237,0.92990,52.83223,68.63231,62.11108
2009,13,Buenos Aires|Córdoba|Santa Fe,Privada,26,25,1508.04180,-0.52976,443.41738,433.91004,433.43419,1.08501,73.73235,71.60359,74.05473
2009,10,Buenos Aires|Córdoba|Santa Fe,Pública,27,27,2289.85990,-0.82865,395.20414,396.72095,402.25141,0.96900,62.44601,77.22542,67.44179
2009,97,Buenos Aires|Córdoba|Santa Fe,Pública,21,21,2496.36290,-0.91090,352.01983,378.68387,362.93118,1.19501,54.55012,79.07896,65.62601
2009,105,Buenos Aires|Córdoba|Santa Fe,Pública,30,29,3547.41600,-0.85930,347.80511,399.25318,402.94676,1.13717,50.48478,58.23294,60.70655
2009,142,Buenos Aires|Córdoba|Santa Fe,Pública,23,23,2200.92680,-0.98379,308.62413,352.77402,357.64548,0.85526,77.45394,83.65293,76.72878
2009,83,Buenos Aires|Córdoba|Santa Fe,Pública,26,26,2038.54740,-0.07752,434.04401,434.65120,442.54419,1.04027,53.02399,65.72181,63.24467
2009,6,Buenos Aires|Córdoba|Santa Fe,Pública,31,31,3004.54610,-0.67671,418.01133,427.11330,415.86614,0.98569,51.53997,70.18853,56.78390
2009,164,Buenos Aires|Córdoba|Santa Fe,Pública,25,25,2972.27060,-1.38306,388.35185,399.43242,378.21033,0.87081,62.88580,62.73010,59.51819
2009,179,Buenos Aires|Córdoba|Santa Fe,Pública,34,34,2593.71440,-1.13424,440.14221,417.87250,394.37512,1.06605,43.21446,51.17717,48.11150
2009,187,Buenos Aires|Córdoba|Santa Fe,Pública,28,26,1132.41380,-0.77394,350.23913,322.72805,318.01537,0.63954,67.07506,81.01210,78.82565
2009,186,Buenos Aires|Córdoba|Santa Fe,Pública,29,29,4571.52470,-1.56669,386.43387,370.43674,365.74192,0.88053,47.20133,61.32380,57.98806
2009,150,Buenos Aires|Córdoba|Santa Fe,Pública,31,30,1970.87420,-1.48561,363.15654,370.83911,377.75553,1.04185,58.77345,81.49053,71.14901
2009,147,Buenos Aires|Córdoba|Santa Fe,Pública,26,25,1858.42220,-1.40185,392.63159,410.36919,411.66806,0.79372,53.08440,54.39111,60.64437
2009,53,Buenos Aires|Córdoba|Santa Fe,Pública,4,4,419.08080,-1.12154,339.98047,324.77595,329.93668,0.42669,18.63722,41.54517,45.78015
2009,156,Buenos Aires|Córdoba|Santa Fe,Pública,5,5,1163.18850,-1.40846,379.31920,374.35120,378.55240,0.45239,66.21663,66.14110,81.13216
2009,160,Buenos Aires|Córdoba|Santa Fe,Pública,2,2,465.27540,-0.65495,225.82100,223.51800,261.83200,0.11872,54.08660,103.56852,71.54224
2009,31,Buenos Aires|Córdoba|Santa Fe,Pública,12,12,2783.57160,-1.15358,334.04987,302.34722,282.73981,0.64626,29.24817,49.21300,35.71355
2009,197,Buenos Aires|Córdoba|Santa Fe,Pública,30,27,1314.87420,-0.44424,345.68603,320.54736,310.10745,0.82646,49.85380,63.97199,52.93578
2009,12,Buenos Aires|Córdoba|Santa Fe,Pública,24,20,3041.16470,-1.20413,309.09823,267.85191,293.31358,0.90106,50.46315,81.58582,58.29772
2009,102,Buenos Aires|Córdoba|Santa Fe,Pública,12,11,1859.80620,-0.95017,321.17382,295.35030,321.74068,0.75103,69.63913,65.48534,61.49285
2009,135,Buenos Aires|Córdoba|Santa Fe,Pública,16,15,1565.06700,-1.49261,236.44433,269.14148,267.02546,0.97533,57.64112,67.71430,61.64576
2009,47,Buenos Aires|Córdoba|Santa Fe,Pública,18,17,2303.55910,-0.84673,301.71838,307.23575,326.46703,0.72830,59.25518,74.74728,64.12627
2009,61,Buenos Aires|Córdoba|Santa Fe,Pública,23,23,3184.61970,-1.25971,293.17178,246.85567,280.53565,0.86454,59.57250,85.95632,67.25515
2009,24,Buenos Aires|Córdoba|Santa Fe,Pública,21,19,2397.31640,-1.15385,294.43035,233.74233,280.05800,0.98693,58.90957,79.92774,63.73872
2009,36,Buenos Aires|Córdoba|Santa Fe,Pública,12,12,1487.06100,-1.30663,256.09316,239.00011,252.25771,0.83741,58.00329,59.72047,62.50831
2009,5,Buenos Aires|Córdoba|Santa Fe,Pública,16,16,2147.70150,-0.74367,272.81653,345.70601,371.30269,0.55969,74.36507,78.93183,72.77851
2009,126,Buenos Aires|Córdoba|Santa Fe,Pública,1,1,108.32460,-1.72890,280.27000,313.92800,296.84800,,,,
2009,94,Buenos Aires|Córdoba|Santa Fe,Pública,21,20,2562.64370,-1.20205,332.45569,287.50680,287.39257,0.88828,68.19546,85.41654,65.98182
2009,112,Buenos Aires|Córdoba|Santa Fe,Pública,13,13,1571.77500,-1.08644,331.19907,275.95210,267.94891,0.90600,75.26743,103.34352,72.08321
2009,192,Buenos Aires|Córdoba|Santa Fe,Pública,10,10,1190.37940,-1.26005,325.61843,334.28236,342.88899,0.79029,52.24206,39.90154,46.82339
2009,17,Buenos Aires|Córdoba|Santa Fe,Pública,24,20,3098.39140,-1.76380,212.30615,180.14237,168.76382,1.27087,60.82884,88.51948,61.42561
2009,110,Buenos Aires|Córdoba|Santa Fe,Pública,21,16,2644.96820,-0.48938,174.66784,127.30619,133.06559,1.30918,57.03316,62.27951,52.64894
2009,98,Buenos Aires|Córdoba|Santa Fe,Pública,27,27,3879.20340,-1.07316,376.74541,377.42218,385.49662,0.84819,43.58065,57.96525,40.43533
2009,129,Buenos Aires|Córdoba|Santa Fe,Pública,4,4,472.99240,-0.18635,362.54400,335.04850,343.68300,0.66783,33.60618,77.35564,44.12050
2009,128,Buenos Aires|Córdoba|Santa Fe,Pública,13,13,1462.68450,-1.54355,310.89374,293.30091,291.79269,0.75267,47.59383,62.91714,49.63577
2009,21,Buenos Aires|Córdoba|Santa Fe,Pública,11,11,1263.45870,-1.20532,247.32822,245.54184,303.07953,0.83662,41.32121,47.89058,55.85404
2009,115,Buenos Aires|Córdoba|Santa Fe,Pública,13,13,3059.76880,-1.78034,247.66747,294.54038,307.60489,0.93186,60.74461,65.62757,61.37218
2009,196,Buenos Aires|Córdoba|Santa Fe,Pública,5,5,1126.57540,-0.46845,447.58525,530.82518,549.37408,0.74705,80.47188,49.27276,56.07248
2009,195,Buenos Aires|Córdoba|Santa Fe,Pública,2,1,472.99240,-0.86230,200.07700,145.47300,227.65800,,22.74763,17.45847,61.71628
2009,29,Buenos Aires|Córdoba|Santa Fe,Pública,27,27,3174.00770,-0.06510,364.11652,426.90899,403.66519,0.97548,62.73726,72.17745,64.26996
2009,32,Buenos Aires|Córdoba|Santa Fe,Privada,4,4,450.18280,-1.93812,275.69250,269.37100,284.28250,0.64125,37.23985,18.29335,24.32525
2009,106,Buenos Aires|Córdoba|Santa Fe,Privada,15,15,3453.26910,0.99771,480.35954,516.68585,498.41775,0.49084,54.62070,66.90122,54.83917
2009,194,Buenos Aires|Córdoba|Santa Fe,Privada,24,24,5452.64920,0.63157,465.66626,481.55706,466.91575,0.66850,78.11282,98.01046,83.65065
2009,172,Buenos Aires|Córdoba|Santa Fe,Privada,33,33,8780.15240,-0.71339,369.90354,394.08199,400.24778,0.85323,54.63326,67.30459,63.46218
2009,96,Buenos Aires|Córdoba|Santa Fe,Privada,9,9,2115.53620,-0.96060,321.18289,356.92056,330.35909,0.90204,43.47668,41.58557,47.33162
2009,123,Buenos Aires|Córdoba|Santa Fe,Privada,29,29,7773.77470,-1.37262,366.02270,364.57615,368.83039,1.08907,54.90028,69.45476,62.69303
2009,133,Buenos Aires|Córdoba|Santa Fe,Privada,7,7,1626.90490,-0.29425,290.97199,274.76205,289.59513,0.74804,27.07492,52.45405,28.65515
2009,41,Buenos Aires|Córdoba|Santa Fe,Privada,30,30,8001.99280,-0.04201,462.36034,470.62500,474.92701,0.80040,71.41402,77.63074,70.67105
2009,20,Buenos Aires|Córdoba|Santa Fe,Privada,7,7,1563.70060,-1.74031,423.24107,455.82751,441.32285,1.01566,88.01884,83.22978,70.02954
2009,175,Buenos Aires|Córdoba|Santa Fe,Privada,33,33,3505.41150,-0.54276,496.02204,489.36093,502.72364,0.94789,54.74308,47.74992,59.51952
2009,170,Buenos Aires|Córdoba|Santa Fe,Privada,35,35,2491.48270,0.30077,449.19253,479.81665,465.60850,0.96248,50.30153,62.82924,62.15953
2009,49,Buenos Aires|Córdoba|Santa Fe,Privada,21,21,2006.52240,-1.80640,338.30426,355.87737,374.19484,0.95152,44.13447,73.18013,54.34131
2009,191,Buenos Aires|Córdoba|Santa Fe,Privada,32,32,2830.13260,0.35356,474.55184,494.32681,493.59354,0.83734,49.18767,60.86962,51.54929
2009,16,Buenos Aires|Córdoba|Santa Fe,Privada,34,34,3456.71850,-0.25370,444.46603,443.97723,457.88616,0.76660,58.62170,54.98260,55.16480
2009,107,Buenos Aires|Córdoba|Santa Fe,Privada,33,33,3285.04110,1.29612,512.96848,538.14576,519.20145,0.53453,48.12307,65.34006,45.06976
2009,180,Buenos Aires|Córdoba|Santa Fe,Privada,28,28,1706.00620,-0.29957,426.02626,448.23232,470.39518,0.75981,56.50090,35.96167,50.57659
2009,158,Buenos Aires|Córdoba|Santa Fe,Privada,30,30,3354.88760,-0.03000,404.42359,494.28472,469.58689,0.90579,53.88711,55.56910,62.37312
2009,183,Buenos Aires|Córdoba|Santa Fe,Privada,32,32,4569.95230,0.03969,439.41754,464.31591,452.49861,0.99086,62.38891,62.86673,69.10516
2009,64,Buenos Aires|Córdoba|Santa Fe,Pública,32,32,4231.95000,-0.01965,467.12488,519.41223,513.93352,0.60126,59.14008,60.75823,58.91416
2009,78,Buenos Aires|Córdoba|Santa Fe,Privada,5,5,572.76280,-0.86548,392.54625,414.79388,364.00335,1.31999,46.40570,27.51552,34.47680
2009,44,Buenos Aires|Córdoba|Santa Fe,Privada,26,26,2228.91670,-0.08799,393.43097,424.25674,424.71046,0.90170,41.18519,46.23803,52.03062
2009,145,Buenos Aires|Córdoba|Santa Fe,Privada,31,31,2808.25580,0.06882,428.81823,462.08341,452.43755,0.73396,48.30799,57.72874,50.36410
2009,199,Buenos Aires|Córdoba|Santa Fe,Privada,32,32,2934.90840,0.44819,459.78210,473.10766,496.96314,0.66385,39.17157,63.19667,51.63506
2009,88,Buenos Aires|Córdoba|Santa Fe,Privada,31,30,1772.78090,-1.06250,342.51192,359.53330,346.10683,0.90667,58.56003,81.12977,73.08071
2009,46,Buenos Aires|Córdoba|Santa Fe,Privada,22,22,3525.50720,-0.81392,381.77125,374.96078,399.86531,0.92440,59.32065,61.57976,59.23887
2009,177,Buenos Aires|Córdoba|Santa Fe,Privada,27,26,1745.59450,0.28965,441.72250,436.37342,454.47749,0.90027,58.45921,73.57884,63.14164
2009,176,Buenos Aires|Córdoba|Santa Fe,Privada,35,35,3078.87230,1.29427,540.34875,542.94619,557.45342,0.50827,50.45891,56.32855,53.98081
2009,38,Buenos Aires|Córdoba|Santa Fe,Privada,24,23,2441.09880,-0.54264,381.84127,408.87601,397.37753,1.11145,65.30932,77.71580,81.21911
2009,109,Buenos Aires|Córdoba|Santa Fe,Privada,16,16,3274.59370,1.21058,534.56339,570.43920,527.61376,0.52380,57.21426,49.60182,55.42856
2009,71,Buenos Aires|Córdoba|Santa Fe,Privada,15,15,1579.80940,1.24936,461.95898,491.50587,494.98528,0.53518,47.35830,68.92740,52.16416
2009,23,Buenos Aires|Córdoba|Santa Fe,Privada,28,28,2361.89520,1.31037,547.58860,557.75086,574.24296,0.62682,59.05303,46.16004,60.98605
2009,37,Buenos Aires|Córdoba|Santa Fe,Privada,34,34,3328.83940,0.28114,431.33587,485.60730,456.27865,0.85126,47.14429,68.75804,53.22624
2009,51,Buenos Aires|Córdoba|Santa Fe,Privada,32,31,3730.13080,0.25827,422.15337,465.26999,458.11079,0.83349,62.15306,66.52470,70.09428
2009,80,Buenos Aires|Córdoba|Santa Fe,Privada,30,30,3571.69240,0.08611,477.16734,498.41660,471.85715,0.92006,46.90738,51.09867,53.28858
2009,151,Buenos Aires|Córdoba|Santa Fe,Privada,34,34,2937.83030,1.22506,525.13124,523.36608,547.01670,0.66229,49.36513,55.31977,55.87916
2009,169,Buenos Aires|Córdoba|Santa Fe,Privada,33,33,2821.29990,1.61936,511.16373,530.92458,528.02765,0.59740,58.36932,69.82893,55.58040
2009,119,Buenos Aires|Córdoba|Santa Fe,Privada,33,33,2445.82020,0.40054,484.93498,478.79269,479.39214,0.91835,57.87550,62.23329,57.16014
2009,162,Buenos Aires|Córdoba|Santa Fe,Privada,34,34,3804.59570,0.36097,466.87992,505.39260,499.91520,0.64363,54.74524,66.70309,60.50192
2009,3,Buenos Aires|Córdoba|Santa Fe,Privada,16,16,1685.37120,-0.62108,395.05916,399.76295,436.82892,0.73140,60.05529,78.29013,69.30227
2009,45,Buenos Aires|Córdoba|Santa Fe,Privada,32,32,3997.26150,0.50217,487.73522,500.66719,509.93091,0.70925,60.62445,57.71398,54.76480
2009,27,Buenos Aires|Córdoba|Santa Fe,Privada,29,29,1601.02490,0.85847,502.11719,534.72401,524.75510,0.68117,54.16762,65.49606,58.91931
2009,174,Buenos Aires|Córdoba|Santa Fe,Privada,25,25,2720.54000,-0.85235,408.14912,457.11664,416.13976,0.81151,63.47350,60.89344,65.39884
2009,138,Buenos Aires|Córdoba|Santa Fe,Pública,34,34,2500.60200,0.67651,475.06381,451.34758,494.85763,0.67845,65.41829,74.45236,74.13491
2009,124,Buenos Aires|Córdoba|Santa Fe,Privada,33,33,2338.94650,0.05553,425.66751,443.29302,432.69255,0.73579,52.13721,68.34009,59.69745
2009,85,Buenos Aires|Córdoba|Santa Fe,Privada,20,19,4238.16870,0.37683,473.54085,474.38134,463.52740,0.81560,59.77781,62.46680,59.44228
2009,34,Buenos Aires|Córdoba|Santa Fe,Privada,34,34,3690.68160,0.43848,484.61911,505.37297,475.06937,0.86868,54.25999,57.48319,59.45393
2009,25,NEA,Pública,17,16,2110.19860,-1.70251,299.65107,227.27913,210.07370,0.83287,56.38094,74.69143,80.31464
2009,165,NEA,Pública,17,14,1563.17220,-0.48898,393.87610,382.76003,388.29013,0.96366,58.22343,70.40462,57.67475
2009,173,NEA,Pública,25,24,1081.29850,-0.54195,363.03174,362.14755,400.10750,1.01322,53.83647,60.46911,56.78806
2009,198,NEA,Pública,32,32,1441.80190,-0.89077,367.57678,378.82422,371.68322,0.96193,52.75972,64.99507,57.77259
2009,155,NEA,Pública,31,30,2270.18290,-1.01859,334.40719,348.74822,350.02344,0.97674,42.23271,51.69740,47.48873
2009,90,NEA,Pública,35,35,2744.24790,-0.53991,368.01202,388.14406,402.39832,0.91338,42.92003,63.75005,50.98671
2009,190,NEA,Pública,25,23,2945.93690,-1.64760,282.55011,299.27781,309.51505,0.96325,57.49906,59.60939,62.87901
2009,30,NEA,Pública,27,27,2222.85430,-0.93113,372.10628,373.45838,365.39736,0.95530,45.09281,60.65723,54.07168
2009,79,NEA,Pública,28,28,3160.33690,-0.87165,372.08812,376.73540,348.10808,1.29315,55.02253,78.97721,63.96505
2009,62,NEA,Pública,29,29,2853.38080,-1.79234,323.83673,316.15185,335.21950,1.12036,65.94836,83.04418,82.66553
2009,67,NEA,Pública,23,23,1946.88230,-0.55956,302.13755,251.32556,273.04178,1.07551,72.81328,75.84049,76.44070
2009,48,NEA,Pública,19,19,2101.84530,-1.49310,306.21102,297.68162,339.53398,1.31840,79.22428,105.78876,103.87251
2009,99,NEA,Pública,24,24,328.19370,-0.82709,377.15100,398.06877,438.77375,0.76406,51.26292,64.18052,52.47688
2009,33,NEA,Pública,27,26,2108.57630,-1.24804,311.71320,337.56727,333.73766,1.05823,52.69964,70.21014,57.56996
2009,14,NEA,Pública,6,6,1395.90820,-2.39504,293.87200,238.43806,241.32872,0.40177,21.17335,29.26951,43.43480
2009,136,NEA,Pública,3,2,701.67510,-1.74423,297.63924,265.19318,258.30416,0.76643,11.82426,12.91893,15.45339
2009,104,NEA,Pública,23,23,2497.53300,-1.39967,336.83821,329.97164,350.31698,1.07205,71.81123,87.90286,86.79816
2009,39,NEA,Pública,20,20,1140.06000,0.19231,424.02058,442.96830,475.07966,0.85779,50.05214,77.55214,50.01990
2009,86,NEA,Privada,15,15,3187.81080,-1.51474,296.87225,321.09784,326.46899,0.91246,72.74176,79.78358,70.38264
2009,82,NEA,Privada,31,31,3169.00730,-0.67073,292.81747,305.94703,314.34982,1.17094,49.87461,67.98086,62.75561
2009,95,NEA,Privada,31,31,2619.02250,-0.03211,369.81274,398.17069,392.06361,0.75440,60.36044,69.25187,62.41087
2009,73,NOA,Pública,2,2,420.42430,-2.78790,209.89780,193.00676,206.22201,0.26205,14.32174,56.42571,47.47515
2009,59,NOA,Pública,16,16,1587.42810,-1.07701,356.33044,397.79120,354.20926,0.85881,66.78231,86.73497,69.36712
2009,72,NOA,Pública,30,30,2921.41940,-1.19190,328.51495,337.85374,324.60515,0.75594,58.19901,70.79228,70.51855
2009,159,NOA,Pública,30,29,2680.65150,-1.12367,393.21040,377.64548,392.87387,0.89829,45.36864,65.93959,49.53332
2009,108,NOA,Pública,32,32,979.34490,-0.84076,363.42892,393.95643,371.88638,1.03037,58.12695,67.89587,66.12004
2009,87,NOA,Pública,30,29,788.75440,-1.20057,372.51962,372.26022,377.69474,1.01190,56.81397,71.36509,65.60163
2009,68,NOA,Pública,33,33,2354.48790,-0.93551,376.61069,381.68204,381.06392,0.93660,51.36725,49.04952,52.55720
2009,185,NOA,Pública,29,29,1891.41670,-0.96006,401.06578,408.63486,404.55491,1.00911,65.56869,73.62837,71.54096
2009,66,NOA,Pública,32,32,2117.55790,-0.97466,314.37154,362.29232,363.54307,1.06595,65.92294,65.00225,62.42454
2009,161,NOA,Pública,31,31,3643.51120,-1.18553,334.57536,334.96935,370.13968,0.94629,57.05398,78.44035,62.12846
2009,103,NOA,Pública,22,21,1256.20840,-1.00206,294.15982,211.80551,238.91501,0.98877,55.25795,82.19305,70.17323
2009,54,NOA,Pública,29,29,1883.94420,-1.25351,291.83157,297.47097,300.23690,0.91351,47.77349,75.17633,59.80011
2009,43,NOA,Pública,34,34,3800.72100,-2.21411,330.10532,332.52804,358.79651,1.32217,53.61262,42.34692,48.50999
2009,131,NOA,Pública,31,31,2393.18660,-0.33296,343.05820,378.39388,369.91120,0.86452,59.13791,67.88619,69.09722
2009,7,NOA,Pública,29,29,1549.88150,-0.90770,370.04507,372.34733,391.26367,0.97653,68.52711,72.90052,66.63900
2009,116,NOA,Pública,33,33,3036.82880,-1.48928,382.48851,398.52146,431.25182,0.95405,62.65950,77.00176,68.29569
2009,9,NOA,Pública,5,5,1302.98250,-2.56259,249.79799,231.87513,256.43068,0.69245,40.66162,71.35198,55.72641
2009,130,NOA,Pública,16,15,1842.50880,-1.59351,296.30540,280.86061,288.88838,1.13253,69.06731,83.29499,65.48643
2009,60,NOA,Pública,31,30,2057.11140,-0.75054,359.17178,359.91120,399.43955,0.73180,44.54724,56.15959,45.48933
2009,11,NOA,Pública,6,6,1274.48780,-1.57258,279.98561,329.08406,330.48644,0.98351,45.39191,69.43273,74.57797
2009,57,NOA,Privada,13,9,508.48530,-0.34274,348.88879,405.08985,360.68159,0.85142,50.77386,61.91028,56.74555
2009,167,NOA,Privada,28,27,2006.39170,0.08877,362.08382,389.40830,418.45234,0.69038,45.63901,67.82497,51.80584
2009,189,NOA,Privada,31,30,1956.43890,-0.64399,398.11905,451.24734,440.39079,1.05254,53.12208,57.88937,59.00562
2009,8,NOA,Privada,30,30,895.65780,-1.46038,383.60474,403.19165,415.14364,0.88678,44.62393,44.41600,45.75643
2009,26,NOA,Privada,34,34,2218.00260,-0.83328,396.44121,406.42057,391.22631,0.83461,62.15117,65.85192,66.31944
2009,50,NOA,Privada,32,32,2557.14090,0.92657,479.49892,499.33000,510.48779,0.72258,53.94720,75.39931,56.87030
2009,157,Patagonia,Pública,5,5,1072.99300,-0.82042,353.91035,376.04574,340.08542,1.53156,11.25141,50.39365,21.34189
2009,153,Patagonia,Pública,32,32,2303.15780,0.09673,349.89860,397.36999,419.39666,0.82184,61.28080,68.60270,71.77574
2009,121,Patagonia,Pública,3,3,139.05190,0.64523,424.37879,409.50039,433.61429,1.01861,13.27125,60.50342,28.76611
2009,28,Patagonia,Pública,32,32,2680.98190,-0.70732,397.47404,394.61678,397.76734,0.96688,43.22685,59.98304,52.56463
2009,118,Patagonia,Pública,18,16,1613.59580,-0.80134,386.07222,409.60653,392.06511,1.01324,74.90839,83.81362,81.85315
2009,101,Patagonia,Pública,24,24,541.38840,-1.51900,421.41805,444.55848,408.42296,0.56579,48.42844,69.14983,60.76759
2009,127,Patagonia,Pública,34,33,3256.79490,-0.45275,348.84063,364.86353,360.31161,1.14076,52.98652,79.15638,64.81494
2009,120,Patagonia,Pública,33,33,1845.71400,-1.20950,337.63695,333.08302,352.35276,0.85224,46.40195,71.10019,52.71301
2009,93,Patagonia,Pública,29,29,2021.86170,-1.18984,365.01923,392.38314,422.09804,0.97653,47.13110,62.92044,56.65977
2009,58,Patagonia,Pública,23,23,2438.02980,-0.78402,343.46893,380.13003,400.92428,1.00843,53.47180,64.79199,58.08680
2009,100,Patagonia,Privada,29,29,3045.12540,-0.50474,421.06416,420.29314,433.53076,1.11502,55.08353,71.73811,65.71606
2009,141,Patagonia,Privada,31,8,2208.03870,-0.03878,405.81238,436.46055,447.28261,1.42262,57.06743,70.05679,56.29836
2012,1,Buenos Aires|Córdoba|Santa Fe,Privada,34,34,8104.56650,0.30627,454.84557,468.41234,479.83916,0.81490,59.84739,50.05428,52.39922
2012,2,CABA,Privada,33,32,532.09340,-0.08794,464.92106,467.98018,467.84114,0.82936,47.60708,69.50813,66.51901
2012,3,CABA,Privada,32,32,608.40670,0.56821,475.37274,495.66275,512.35582,0.68383,56.79220,62.81493,62.24602
2012,4,Buenos Aires|Córdoba|Santa Fe,Privada,32,32,3883.17140,0.05545,470.79580,481.33013,496.76745,0.86757,49.97159,53.39664,48.06712
2012,5,Cuyo,Pública,32,32,2929.74690,-1.42176,388.02664,377.84825,390.03237,0.94891,44.63344,62.09719,51.54893
2012,6,NEA,Pública,29,29,2199.75180,0.27029,472.17328,492.26282,510.79759,0.87958,50.75928,59.91951,56.13043
2012,7,CABA,Pública,23,23,1101.59960,-1.25508,312.05843,336.79402,296.50871,0.86807,72.65153,77.06761,78.10493
2012,8,NOA,Pública,35,35,2803.48950,-1.47842,374.89905,384.23712,392.22716,1.10182,46.26277,53.57650,46.32327
2012,9,Buenos Aires|Córdoba|Santa Fe,Pública,8,7,1282.67940,-0.88686,302.26079,285.95882,231.24021,0.69754,34.90683,41.25176,39.68261
